ags,municipality,airport,conveyance_capacity_inland_pkm,transport_capacity_inland_tkm,flight_kilometer_inland_km,eev_kerosene_inland_mwh,eev_petrol_inland_mwh,ghg_inland_tco2e,conveyance_capacity_overseas_pkm,transport_capacity_overseas_tkm,flight_kilometer_overseas_km,eev_kerosene_overseas_mwh,ghg_overseas_tco2e,sum_ghg_tco2e
08126039,Ingelfingen,Ingelfingen-Bühlhof,1409.494304176996,0.1677969409734518,105.12518623252596,7.865490317687392,0.1039684801229973,2.1004997483560226,0.0,0.0,0.0,0.0,0.0,2.1004997483560226
08126000,Hohenlohekreis Landkreis,Hohenlohekreis Landkreis,1409.494304176996,0.1677969409734518,105.12518623252596,7.865490317687392,0.1039684801229973,2.1004997483560226,0.0,0.0,0.0,0.0,0.0,2.1004997483560226
08127076,Schwäbisch Hall,Schwäbisch Hall,287926.3035835245,34.27694090280053,21474.5857402627,1606.7333839749574,21.238298077757012,429.0823499108849,0.0,0.0,0.0,0.0,0.0,429.0823499108849
08127000,Schwäbisch Hall Landkreis,Schwäbisch Hall Landkreis,287926.3035835245,34.27694090280053,21474.5857402627,1606.7333839749574,21.238298077757012,429.0823499108849,0.0,0.0,0.0,0.0,0.0,429.0823499108849
08128082,Niederstetten,Niederstetten,64558.54832684371,7.685541467481395,4815.010174676616,360.2601552088133,4.762029990896759,96.20841610562256,0.0,0.0,0.0,0.0,0.0,96.20841610562256
08128000,Main-Tauber-Kreis Landkreis,Main-Tauber-Kreis Landkreis,64558.54832684371,7.685541467481395,4815.010174676616,360.2601552088133,4.762029990896759,96.20841610562256,0.0,0.0,0.0,0.0,0.0,96.20841610562256
08135015,Gerstetten,Gerstetten,36572.66799785573,4.3538890473637775,2727.7219375071204,204.08877508525703,2.697708457928299,54.502440838922055,0.0,0.0,0.0,0.0,0.0,54.502440838922055
08135016,Giengen an der Brenz,Giengen/Brenz,54543.720376112426,6.493300044775289,4068.068061971826,304.37377663577126,4.023306579496514,81.28381263046133,0.0,0.0,0.0,0.0,0.0,81.28381263046133
08135000,Heidenheim Landkreis,Heidenheim Landkreis,91116.38837396816,10.847189092139066,6795.789999478946,508.4625517210283,6.721015037424813,135.78625346938338,0.0,0.0,0.0,0.0,0.0,135.78625346938338
08136010,Bopfingen,Bopfingen,21698.79389325112,2.5831897491965616,1618.374577527044,121.08715357492432,1.6005673913671954,32.3366408628493,0.0,0.0,0.0,0.0,0.0,32.3366408628493
08136028,Heubach,Heubach,204487.94997178364,24.34380356806948,15251.451360524092,1141.1170558265949,15.08363765573906,304.73829243912513,0.0,0.0,0.0,0.0,0.0,304.73829243912513
08136045,Neresheim,Aalen-Heidenheim,381843.1345881601,45.45751602240001,28479.242886072057,2130.8234230377066,28.165882069110417,569.0419647223966,0.0,0.0,0.0,0.0,0.0,569.0419647223966
08136000,Ostalbkreis Landkreis,Ostalbkreis Landkreis,608029.8784531949,72.38450933966604,45349.0688241232,3393.0276324392253,44.85008711621667,906.116898024371,0.0,0.0,0.0,0.0,0.0,906.116898024371
08211000,Baden-Baden,Baden-Oos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08215009,Bruchsal,Bruchsal,39540.02442770204,4.707145765202624,2949.0381190492803,220.6477020698621,2.916589468713556,58.92454557230316,0.0,0.0,0.0,0.0,0.0,58.92454557230316
08215000,Karlsruhe Landkreis,Karlsruhe Landkreis,39540.02442770204,4.707145765202624,2949.0381190492803,220.6477020698621,2.916589468713556,58.92454557230316,0.0,0.0,0.0,0.0,0.0,58.92454557230316
08222000,Mannheim,Mannheim,410403.9402254308,48.857611931598896,30609.411133415342,2290.20309526453,30.27261179791852,611.6047227811897,0.0,0.0,0.0,0.0,0.0,611.6047227811897
08225058,Mosbach,Mosbach-Lohrbach,177985.7478577188,21.188779506871285,13274.821214125675,993.2251391953408,13.128756628163226,265.2433695391151,0.0,0.0,0.0,0.0,0.0,265.2433695391151
08225075,Osterburken,Schlierstadt-Seligenberg,23609.02959496468,2.810598761305319,1760.8468693948096,131.74696282126382,1.741472042060205,35.18337078496339,0.0,0.0,0.0,0.0,0.0,35.18337078496339
08225109,Walldürn,Walldürn,141839.63734665347,16.88567111269684,10578.91347771524,791.5167098641207,10.462512315535308,211.3766062556166,0.0,0.0,0.0,0.0,0.0,211.3766062556166
08225000,Neckar-Odenwald-Kreis Landkreis,Neckar-Odenwald-Kreis Landkreis,343434.4147993369,40.88504938087344,25614.58156123573,1916.4888118807253,25.33274098575874,511.80334657969513,0.0,0.0,0.0,0.0,0.0,511.80334657969513
08226032,Hockenheim,Herrenteich,77355.27293055592,9.208961063161418,5769.43620757718,431.6705278299225,5.705954349908182,115.27874276832856,0.0,0.0,0.0,0.0,0.0,115.27874276832856
08226095,Walldorf,Walldorf,62425.76089289168,7.4316382015347235,4655.939169193188,348.35842643862844,4.604709264394855,93.0300283285049,0.0,0.0,0.0,0.0,0.0,93.0300283285049
08226000,Rhein-Neckar-Kreis Landkreis,Rhein-Neckar-Kreis Landkreis,139781.0338234476,16.640599264696142,10425.375376770367,780.0289542685509,10.310663614303037,208.30877109683345,0.0,0.0,0.0,0.0,0.0,208.30877109683345
08235080,Wildberg,Wächtersberg-Hub,60867.89876722237,7.24617842466933,4539.748173883555,339.6649897717108,4.489796733732595,90.70842334347982,0.0,0.0,0.0,0.0,0.0,90.70842334347982
08235000,Calw Landkreis,Calw Landkreis,60867.89876722237,7.24617842466933,4539.748173883555,339.6649897717108,4.489796733732595,90.70842334347982,0.0,0.0,0.0,0.0,0.0,90.70842334347982
08311000,Freiburg im Breisgau,Freiburg i. Br.,252874.40575596492,30.10409592332916,18860.288345795936,1411.1310589693103,18.65276613785616,376.84623774782057,0.0,0.0,0.0,0.0,0.0,376.84623774782057
08317026,Ettenheim,Altdorf-Wallburg,62945.048268114784,7.493458127156521,4694.669500963066,351.2562386609343,4.643013441282275,93.80389665684658,0.0,0.0,0.0,0.0,0.0,93.80389665684658
08317057,Kehl,Kehl-Sundheim,47867.16840895824,5.698472429637886,3570.106653501967,267.11619092041,3.530824305229685,71.33407698035387,0.0,0.0,0.0,0.0,0.0,71.33407698035387
08317065,Lahr/Schwarzwald,Lahr,105600.79694715544,12.571523446089934,7876.089610631614,589.2908140646317,7.789427971320351,157.3716521991999,0.0,0.0,0.0,0.0,0.0,157.3716521991999
08317096,Offenburg,Offenburg,22106.805402354985,2.631762547899403,1648.8055524890908,123.3640060353075,1.6306635303501682,32.94468026368919,0.0,0.0,0.0,0.0,0.0,32.94468026368919
08317000,Ortenaukreis Landkreis,Ortenaukreis Landkreis,238519.81902658343,28.395216550783744,17789.671317585737,1331.0272496812834,17.59392924818248,355.4543061000895,0.0,0.0,0.0,0.0,0.0,355.4543061000895
08325049,Rottweil,Rottweil-Zepfenhan,30712.139048909277,3.656207029632057,2290.6224789613543,171.38489429066212,2.265418461627415,45.76878399049439,0.0,0.0,0.0,0.0,0.0,45.76878399049439
08325057,Sulz am Neckar,Sulz am Neckar-Kastell,15615.71321206619,1.8590134776269276,1164.6764053656163,87.141353256484,1.1518613192574176,23.27132615941804,0.0,0.0,0.0,0.0,0.0,23.27132615941804
08325070,Fluorn-Winzeln,Winzeln-Schramberg,155749.12061155803,18.54156197756643,11616.333078694115,869.1366801044568,11.488517053591202,232.1052221933405,0.0,0.0,0.0,0.0,0.0,232.1052221933405
08325000,Rottweil Landkreis,Rottweil Landkreis,202076.9728725335,24.056782484825412,15071.631963021086,1127.6629276516028,14.905796834476035,301.1453323432529,0.0,0.0,0.0,0.0,0.0,301.1453323432529
08326005,Blumberg,Blumberg,33772.22536718828,4.020503019903367,2518.854791176707,188.46128774353605,2.491139503999712,50.329079496793646,0.0,0.0,0.0,0.0,0.0,50.329079496793646
08326012,Donaueschingen,Donaueschingen-Villingen,169343.32225579143,20.159919316165645,12630.237835384136,944.9972643526786,12.491265684251164,252.36398950314265,0.0,0.0,0.0,0.0,0.0,252.36398950314265
08326074,Villingen-Schwenningen,Schwenningen a. N.,74740.29007675385,8.897653580565935,5574.401322593152,417.07797342473935,5.513065459153673,111.38176297203648,0.0,0.0,0.0,0.0,0.0,111.38176297203648
08326000,Schwarzwald-Baar-Kreis Landkreis,Schwarzwald-Baar-Kreis Landkreis,277855.8376997336,33.078075916634944,20723.493949153995,1550.536525520954,20.49547064740455,414.0748319719728,0.0,0.0,0.0,0.0,0.0,414.0748319719728
08327038,Neuhausen ob Eck,Neuhausen ob Eck/Tuttlingen,40893.88079881942,4.868319142716597,3050.0136268778906,228.2027125065881,3.01645392988433,60.942130856908285,0.0,0.0,0.0,0.0,0.0,60.942130856908285
08327000,Tuttlingen Landkreis,Tuttlingen Landkreis,40893.88079881942,4.868319142716597,3050.0136268778906,228.2027125065881,3.01645392988433,60.942130856908285,0.0,0.0,0.0,0.0,0.0,60.942130856908285
08335035,Hilzingen,Binningen,5600.8852613349045,0.666772054920822,417.7342926608268,31.254974683442008,0.4131379078571736,8.346722684256827,0.0,0.0,0.0,0.0,0.0,8.346722684256827
08335043,Konstanz,Konstanz,117544.40657728683,13.99338173539129,8766.887241338809,655.940495177667,8.670424039731014,175.17062375105883,0.0,0.0,0.0,0.0,0.0,175.17062375105883
08335000,Konstanz Landkreis,Konstanz Landkreis,123145.29183862174,14.660153790312112,9184.621533999636,687.195469861109,9.083561947588189,183.5173464353157,0.0,0.0,0.0,0.0,0.0,183.5173464353157
08336069,Rheinfelden (Baden),Herten-Rheinfelden,24054.133059441625,2.8635872689811457,1794.0442966261337,134.23080186895456,1.7743041936779935,35.84668649497054,0.0,0.0,0.0,0.0,0.0,35.84668649497054
08336000,Lörrach Landkreis,Lörrach Landkreis,24054.133059441625,2.8635872689811457,1794.0442966261337,134.23080186895456,1.7743041936779935,35.84668649497054,0.0,0.0,0.0,0.0,0.0,35.84668649497054
08415061,Reutlingen,Reutlingen-Betzingen,74.18391074615766,0.0088314179459711,5.532904538553996,0.4139731746151258,0.0054720252696314,0.1105526183345275,0.0,0.0,0.0,0.0,0.0,0.1105526183345275
08415000,Reutlingen Landkreis,Reutlingen Landkreis,74.18391074615766,0.0088314179459711,5.532904538553996,0.4139731746151258,0.0054720252696314,0.1105526183345275,0.0,0.0,0.0,0.0,0.0,0.1105526183345275
08416048,Ammerbuch,Poltringen,65152.01961281297,7.756192811049163,4859.273410985047,363.5719406057343,4.80580619305381,97.09283705229878,0.0,0.0,0.0,0.0,0.0,97.09283705229878
08416000,Tübingen Landkreis,Tübingen Landkreis,65152.01961281297,7.756192811049163,4859.273410985047,363.5719406057343,4.80580619305381,97.09283705229878,0.0,0.0,0.0,0.0,0.0,97.09283705229878
08417079,Albstadt,Albstadt-Degerfeld,89280.33658300075,10.628611497976282,6658.850612149735,498.216715649304,6.585582412001435,133.05007616560388,0.0,0.0,0.0,0.0,0.0,133.05007616560388
08417000,Zollernalbkreis Landkreis,Zollernalbkreis Landkreis,89280.33658300075,10.628611497976282,6658.850612149735,498.216715649304,6.585582412001435,133.05007616560388,0.0,0.0,0.0,0.0,0.0,133.05007616560388
08425071,Laichingen,Laichingen,46272.21432791585,5.508596943799506,3451.1492059230554,258.2157676661848,3.4131757619326093,68.95719568616153,0.0,0.0,0.0,0.0,0.0,68.95719568616153
08425000,Alb-Donau-Kreis Landkreis,Alb-Donau-Kreis Landkreis,46272.21432791585,5.508596943799506,3451.1492059230554,258.2157676661848,3.4131757619326093,68.95719568616153,0.0,0.0,0.0,0.0,0.0,68.95719568616153
08426078,Moosburg,Moosburg-Kippe,26613.477980184067,3.1682711881171506,1984.9295032062464,148.5128763931764,1.9630890654802784,39.66075182751175,0.0,0.0,0.0,0.0,0.0,39.66075182751175
08426117,Tannheim,Tannheim,274777.205403768,32.71157207187714,20493.878410804,1533.356638774426,20.268381598714843,409.4868983110898,0.0,0.0,0.0,0.0,0.0,409.4868983110898
08426128,Warthausen,Biberach a. d. Riß,76780.34762227318,9.14051757408014,5726.556197403386,428.4622357266553,5.663546154068538,114.42195997623598,0.0,0.0,0.0,0.0,0.0,114.42195997623598
08426000,Biberach Landkreis,Biberach Landkreis,378171.03100622527,45.02036083407444,28205.364111413637,2110.3317508942578,27.89501681826366,563.5696101148375,0.0,0.0,0.0,0.0,0.0,563.5696101148375
08436009,Bad Waldsee,Bad Waldsee-Reute,45511.82924276773,5.418074909853301,3394.436934402877,253.9725426263797,3.357087502918887,67.82403134823262,0.0,0.0,0.0,0.0,0.0,67.82403134823262
08436055,Leutkirch im Allgäu,Leutkirch-Unterzeil,150611.8847923866,17.92998628480793,11233.179439399251,840.4690377623593,11.109579303669229,224.4494533736745,0.0,0.0,0.0,0.0,0.0,224.4494533736745
08436000,Ravensburg Landkreis,Ravensburg Landkreis,196123.71403515435,23.348061194661238,14627.616373802128,1094.441580388739,14.466666806588114,292.2734847219071,0.0,0.0,0.0,0.0,0.0,292.2734847219071
08437076,Mengen,Mengen,237666.7040530026,28.293655244405077,17726.042915392365,1326.2665581732094,17.531000957581718,354.18295098924244,0.0,0.0,0.0,0.0,0.0,354.18295098924244
08437088,Pfullendorf,Pfullendorf,34402.78860853062,4.095570072444121,2565.884479754416,191.98005972776463,2.5376517187915795,51.26877675263713,0.0,0.0,0.0,0.0,0.0,51.26877675263713
08437100,Bad Saulgau,Saulgau,37963.616324346185,4.519478133850737,2831.463897605008,211.85077210929063,2.800308931733888,56.57530243269444,0.0,0.0,0.0,0.0,0.0,56.57530243269444
08437000,Sigmaringen Landkreis,Sigmaringen Landkreis,310033.1089858794,36.90870345069993,23123.39129275179,1730.0973900102647,22.868961608107185,462.027030174574,0.0,0.0,0.0,0.0,0.0,462.027030174574
09174113,Bergkirchen,Dachau-Gröbenried,67655.7266004958,8.05425316672569,5046.0089391612455,377.5435352489948,4.990487045903871,100.82398792108908,0.0,0.0,0.0,0.0,0.0,100.82398792108908
09174000,Dachau Landkreis,Dachau Landkreis,67655.7266004958,8.05425316672569,5046.0089391612455,377.5435352489948,4.990487045903871,100.82398792108908,0.0,0.0,0.0,0.0,0.0,100.82398792108908
09176114,Beilngries,Beilngries,40077.85778061168,4.771173545310915,2989.1516769537966,223.64900758582172,2.956261651918384,59.726052055228486,0.0,0.0,0.0,0.0,0.0,59.726052055228486
09176122,Egweil,Neuburg-Egweil,22106.805402354985,2.631762547899403,1648.8055524890908,123.3640060353075,1.6306635303501682,32.94468026368919,0.0,0.0,0.0,0.0,0.0,32.94468026368919
09176000,Eichstätt Landkreis,Eichstätt Landkreis,62184.663182966666,7.402936093210318,4637.957229442887,347.01301362112923,4.586925182268552,92.67073231891769,0.0,0.0,0.0,0.0,0.0,92.67073231891769
09177117,Erding,Erding,47811.53047589862,5.691848866178407,3565.956975098051,266.8057110394486,3.5267202862774614,71.25116251660297,0.0,0.0,0.0,0.0,0.0,71.25116251660297
09177000,Erding Landkreis,Erding Landkreis,47811.53047589862,5.691848866178407,3565.956975098051,266.8057110394486,3.5267202862774614,71.25116251660297,0.0,0.0,0.0,0.0,0.0,71.25116251660297
09178125,Gammelsdorf,Erding-Gammelsdorf,2614.9828538020583,0.3113074825954831,195.0348849840284,14.592554405183188,0.1928888907545081,3.896979796292095,0.0,0.0,0.0,0.0,0.0,3.896979796292095
09178000,Freising Landkreis,Freising Landkreis,2614.9828538020583,0.3113074825954831,195.0348849840284,14.592554405183188,0.1928888907545081,3.896979796292095,0.0,0.0,0.0,0.0,0.0,3.896979796292095
09179130,Jesenwang,Jesenwang,350815.7139185796,41.76377546649758,26165.105562821853,1957.6791427549304,25.87720750008707,522.8033321039807,0.0,0.0,0.0,0.0,0.0,522.8033321039807
09179134,Maisach,Fürstenfeldbruck,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09179000,Fürstenfeldbruck Landkreis,Fürstenfeldbruck Landkreis,350815.7139185796,41.76377546649758,26165.105562821853,1957.6791427549304,25.87720750008707,522.8033321039807,0.0,0.0,0.0,0.0,0.0,522.8033321039807
09181132,Penzing,Landsberg,1594.95408104239,0.1898754858383797,118.95744757891092,8.900423254225206,0.1176485432970759,2.376881294192341,0.0,0.0,0.0,0.0,0.0,2.376881294192341
09181000,Landsberg am Lech Landkreis,Landsberg am Lech Landkreis,1594.95408104239,0.1898754858383797,118.95744757891092,8.900423254225206,0.1176485432970759,2.376881294192341,0.0,0.0,0.0,0.0,0.0,2.376881294192341
09183112,Ampfing,Ampfing-Waldkraiburg,92303.3309459067,10.988491779274606,6884.316472095811,515.0861225148705,6.808567441738917,137.55509536273587,0.0,0.0,0.0,0.0,0.0,137.55509536273587
09183128,Mühldorf a. Inn,Mühldorf,184198.65038270951,21.92841075984637,13738.201969229574,1027.8953925693577,13.58703874449486,274.5021513246318,0.0,0.0,0.0,0.0,0.0,274.5021513246318
09183000,Mühldorf a.Inn Landkreis,Mühldorf a.Inn Landkreis,276501.9813286162,32.916902539120976,20622.518441325385,1542.9815150842282,20.395606186233778,412.0572466873677,0.0,0.0,0.0,0.0,0.0,412.0572466873677
09184135,Oberschleißheim,Oberschleißheim,107622.30851498824,12.812179585117647,8026.861259307211,600.5715830728939,7.938540659917808,160.38421104881576,0.0,0.0,0.0,0.0,0.0,160.38421104881576
09184136,Ottobrunn,Ottobrunn,20901.316852729924,2.488252006277372,1558.8958537375886,116.6369419478117,1.5417431197186575,31.14820021575312,0.0,0.0,0.0,0.0,0.0,31.14820021575312
09184000,München Landkreis,München Landkreis,128523.62536771817,15.300431591395022,9585.7571130448,717.2085250207056,9.480283779636466,191.53241126456888,0.0,0.0,0.0,0.0,0.0,191.53241126456888
09185149,Neuburg a.d. Donau,Neuburg-Zell,25370.897475185924,3.020344937522134,1892.253352185467,141.57882571837305,1.871432642213952,37.808995470408405,0.0,0.0,0.0,0.0,0.0,37.808995470408405
09185000,Neuburg-Schrobenhausen Landkreis,Neuburg-Schrobenhausen Landkreis,25370.897475185924,3.020344937522134,1892.253352185467,141.57882571837305,1.871432642213952,37.808995470408405,0.0,0.0,0.0,0.0,0.0,37.808995470408405
09186137,Manching,Ingolstadt-Manching,112536.9926019212,13.397261024038237,8393.416184986412,627.997305891146,8.30106233403089,167.70832201347824,0.0,0.0,0.0,0.0,0.0,167.70832201347824
09186000,Pfaffenhofen a.d.Ilm Landkreis,Pfaffenhofen a.d.Ilm Landkreis,112536.9926019212,13.397261024038237,8393.416184986412,627.997305891146,8.30106233403089,167.70832201347824,0.0,0.0,0.0,0.0,0.0,167.70832201347824
09187181,Vogtareuth,Vogtareuth,44807.08209067924,5.334176439366576,3341.8743412866143,250.0397974675361,3.3051032628573886,66.77378147405462,0.0,0.0,0.0,0.0,0.0,66.77378147405462
09187000,Rosenheim Landkreis,Rosenheim Landkreis,44807.08209067924,5.334176439366576,3341.8743412866143,250.0397974675361,3.3051032628573886,66.77378147405462,0.0,0.0,0.0,0.0,0.0,66.77378147405462
09188144,Weßling,Oberpfaffenhofen,139706.84991270144,16.631767846750172,10419.842472231814,779.6149810939359,10.305191589033406,208.19821847849892,0.0,0.0,0.0,0.0,0.0,208.19821847849892
09188000,Starnberg Landkreis,Starnberg Landkreis,139706.84991270144,16.631767846750172,10419.842472231814,779.6149810939359,10.305191589033406,208.19821847849892,0.0,0.0,0.0,0.0,0.0,208.19821847849892
09189126,Kienberg,Schönberg,27874.604462868745,3.3184052931986603,2078.988880361664,155.55042036163354,2.0561134950640128,41.54014633919871,0.0,0.0,0.0,0.0,0.0,41.54014633919871
09189000,Traunstein Landkreis,Traunstein Landkreis,27874.604462868745,3.3184052931986603,2078.988880361664,155.55042036163354,2.0561134950640128,41.54014633919871,0.0,0.0,0.0,0.0,0.0,41.54014633919871
09261000,Landshut,Landshut,296550.1832077653,35.30359323901968,22117.7858928696,1654.8577655239656,21.874421015351672,441.9340917922737,0.0,0.0,0.0,0.0,0.0,441.9340917922737
09271119,Deggendorf,Deggendorf,46884.231591571646,5.581456141853767,3496.795668366125,261.63104635675955,3.4583199704070684,69.86925478742138,0.0,0.0,0.0,0.0,0.0,69.86925478742138
09271000,Deggendorf Landkreis,Deggendorf Landkreis,46884.231591571646,5.581456141853767,3496.795668366125,261.63104635675955,3.4583199704070684,69.86925478742138,0.0,0.0,0.0,0.0,0.0,69.86925478742138
09274184,Vilsbiburg,Vilsbiburg,10534.11532595439,1.2540613483279035,785.6724444746676,58.78419079534788,0.7770275882876642,15.698471803502908,0.0,0.0,0.0,0.0,0.0,15.698471803502908
09274000,Landshut Landkreis,Landshut Landkreis,10534.11532595439,1.2540613483279035,785.6724444746676,58.78419079534788,0.7770275882876642,15.698471803502908,0.0,0.0,0.0,0.0,0.0,15.698471803502908
09275122,Fürstenzell,Fürstenzell,42859.75443359259,5.102351718284832,3196.635597149572,239.17300163388896,3.1614625995295627,63.87177524277326,0.0,0.0,0.0,0.0,0.0,63.87177524277326
09275148,Sonnen,Sonnen b. Passau,7937.678449838871,0.9449617202189132,592.0207856252777,44.29512968381847,0.5855067038505638,11.829130161794442,0.0,0.0,0.0,0.0,0.0,11.829130161794442
09275154,Vilshofen an der Donau,Vilshofen,167488.7244871375,19.939133867516368,12491.915221920286,934.6479349873003,12.354465052510378,249.60017404477944,0.0,0.0,0.0,0.0,0.0,249.60017404477944
09275000,Passau Landkreis,Passau Landkreis,218286.15737056892,25.986447306020118,16280.571604695137,1218.116066305008,16.101434355890504,325.3010794493472,0.0,0.0,0.0,0.0,0.0,325.3010794493472
09276113,Arnbruck,Arnbruck ,54970.27786290283,6.544080697964623,4099.882263068512,306.7541223898083,4.054770724796895,81.91949018588488,0.0,0.0,0.0,0.0,0.0,81.91949018588488
09276000,Regen Landkreis,Regen Landkreis,54970.27786290283,6.544080697964623,4099.882263068512,306.7541223898083,4.054770724796895,81.91949018588488,0.0,0.0,0.0,0.0,0.0,81.91949018588488
09277116,Eggenfelden,Eggenfelden,199814.36359477567,23.787424237473296,14902.87837459519,1115.0367458258415,14.738900063752276,297.7734774840498,0.0,0.0,0.0,0.0,0.0,297.7734774840498
09277128,Kirchdorf a. Inn,Kirchdorf/Inn ,55304.10546126054,6.583822078721493,4124.7803334920045,308.6170016755763,4.079394838510236,82.41697696839024,0.0,0.0,0.0,0.0,0.0,82.41697696839024
09277138,Pfarrkirchen,Pfarrkirchen,31045.966647266985,3.6959484103889264,2315.5205493848475,173.24777357643018,2.2900425753407565,46.26627077299976,0.0,0.0,0.0,0.0,0.0,46.26627077299976
09277000,Rottal-Inn Landkreis,Rottal-Inn Landkreis,286164.4357033032,34.067194726583715,21343.17925747204,1596.901521077848,21.108337477603268,426.4567252254398,0.0,0.0,0.0,0.0,0.0,426.4567252254398
09278117,Atting,Straubing,235645.19248516983,28.05299910537736,17575.27126671677,1314.9857891649474,17.381888268984262,351.1703921396266,0.0,0.0,0.0,0.0,0.0,351.1703921396266
09278000,Straubing-Bogen Landkreis,Straubing-Bogen Landkreis,235645.19248516983,28.05299910537736,17575.27126671677,1314.9857891649474,17.381888268984262,351.1703921396266,0.0,0.0,0.0,0.0,0.0,351.1703921396266
09279112,Dingolfing,Dingolfing,43137.944098890686,5.135469535582224,3217.383989169149,240.72540103869568,3.1819826942906806,64.28634756152773,0.0,0.0,0.0,0.0,0.0,64.28634756152773
09279000,Dingolfing-Landau Landkreis,Dingolfing-Landau Landkreis,43137.944098890686,5.135469535582224,3217.383989169149,240.72540103869568,3.1819826942906806,64.28634756152773,0.0,0.0,0.0,0.0,0.0,64.28634756152773
09363000,Weiden i.d. Opf.,Weiden/Opf.,77985.83617189825,9.284028115702172,5816.465896154889,435.1892998141511,5.752466564700049,116.21844002417204,0.0,0.0,0.0,0.0,0.0,116.21844002417204
09373114,Berngau,Dippenricht,278.18966529809126,0.0331178172973918,20.748392019577487,1.552399404806722,0.0205200947611178,0.4145723187544781,0.0,0.0,0.0,0.0,0.0,0.4145723187544781
09373147,Neumarkt i.d. Opf.,Neumarkt/Opf.,20289.29958907412,2.41539280822311,1513.249391294518,113.22166325723693,1.4965989112441982,30.23614111449327,0.0,0.0,0.0,0.0,0.0,30.23614111449327
09373167,Velburg,Günching,14910.966059977693,1.7751150071402015,1112.1138122493533,83.20860809764031,1.099877079195919,22.221076285240027,0.0,0.0,0.0,0.0,0.0,22.221076285240027
09373000,Neumarkt i.d.OPf. Landkreis,Neumarkt i.d.OPf. Landkreis,35478.45531434991,4.223625632660704,2646.1115955634486,197.982670759684,2.616996085201235,52.871789718487776,0.0,0.0,0.0,0.0,0.0,52.871789718487776
09375183,Pfatter,Griesau,3004.4483852193857,0.3576724268118316,224.0826338114369,16.7659135719126,0.2216170234200732,4.477381042548364,0.0,0.0,0.0,0.0,0.0,4.477381042548364
09375190,Regenstauf,Regensburg-Oberhub,61275.91027632624,7.294751223372171,4570.179148845601,341.941842232094,4.519892872715568,91.31646274431972,0.0,0.0,0.0,0.0,0.0,91.31646274431972
09375000,Regensburg Landkreis,Regensburg Landkreis,64280.35866154562,7.652423650184003,4794.261782657038,358.7077558040066,4.741509896135641,95.79384378686808,0.0,0.0,0.0,0.0,0.0,95.79384378686808
09376159,Schmidgaden,Schmidgaden,33679.49547875558,4.009463747470902,2511.9386605035143,187.94382127526717,2.484299472412673,50.19088872387548,0.0,0.0,0.0,0.0,0.0,50.19088872387548
09376161,Schwandorf,Schwandorf,60849.35278953583,7.243970570182836,4538.364947748915,339.561496478057,4.488428727415187,90.6807851888962,0.0,0.0,0.0,0.0,0.0,90.6807851888962
09376000,Schwandorf Landkreis,Schwandorf Landkreis,94528.84826829142,11.253434317653738,7050.3036082524295,527.5053177533241,6.972728199827859,140.87167391277168,0.0,0.0,0.0,0.0,0.0,140.87167391277168
09461000,Bamberg,Bamberg-Breitenau,112703.90640110004,13.417131714416673,8405.865220198159,628.92874553403,8.31337439088756,167.9570654047309,0.0,0.0,0.0,0.0,0.0,167.9570654047309
09472119,Bindlach,Bayreuth,100982.84850320712,12.02176767895323,7531.666303106628,563.52098394484,7.448794398285794,150.48975170787557,0.0,0.0,0.0,0.0,0.0,150.48975170787557
09472175,Pegnitz,Pegnitz/Zipserberg,15393.161479827717,1.832519223789014,1148.0776917499545,85.89943373263863,1.1354452434485234,22.939668304414457,0.0,0.0,0.0,0.0,0.0,22.939668304414457
09472190,Speichersdorf,Rosenthal Field-Plössen,53931.70311245663,6.420440846721027,4022.421599528756,300.95849794519654,3.978162371022055,80.3717535292015,0.0,0.0,0.0,0.0,0.0,80.3717535292015
09472000,Bayreuth Landkreis,Bayreuth Landkreis,170307.71309549146,20.27472774946327,12702.165594385338,950.3789156226752,12.562402012756372,253.80117354149152,0.0,0.0,0.0,0.0,0.0,253.80117354149152
09474154,Neunkirchen a. Brand,Hetzleser Berg,73831.53717011341,8.789468710727789,5506.623241995865,412.006802035704,5.446033149600688,110.0274933974385,0.0,0.0,0.0,0.0,0.0,110.0274933974385
09474000,Forchheim Landkreis,Forchheim Landkreis,73831.53717011341,8.789468710727789,5506.623241995865,412.006802035704,5.446033149600688,110.0274933974385,0.0,0.0,0.0,0.0,0.0,110.0274933974385
09477128,Kulmbach,Kulmbach,62017.74938378781,7.383065402831883,4625.508194231142,346.0815739782453,4.574613125411882,92.421988927665,0.0,0.0,0.0,0.0,0.0,92.421988927665
09477000,Kulmbach Landkreis,Kulmbach Landkreis,62017.74938378781,7.383065402831883,4625.508194231142,346.0815739782453,4.574613125411882,92.421988927665,0.0,0.0,0.0,0.0,0.0,92.421988927665
09571136,Dinkelsbühl,Dinkelsbühl-Sinnbronn,39521.4784500155,4.704937910716131,2947.654892914642,220.54420877620836,2.9152214623961483,58.89690741771953,0.0,0.0,0.0,0.0,0.0,58.89690741771953
