ags,ars,municipality,port,inland_goods_transfer_t,inland_eev_diesel_mwh,inland_ghg_tco2e,overseas_goods_transfer_t,overseas_eev_fuel_mwh,overseas_ghg_tco2e,sum_ghg_tco2e
07135000,071350000000,Cochem-Zell Landkreis,Cochem-Zell Landkreis,584.0,7.219019229959866,1.92384841153046,0.0,0.0,0.0,1.92384841153046
07137003,71370003003,Andernach,Andernach,2294357.0,28361.313875672997,7558.210736188001,0.0,0.0,0.0,7558.210736188001
07137203,71370203203,Bendorf,Bendorf,1554726.0,19218.48782760031,5121.673194289566,0.0,0.0,0.0,5121.673194289566
07137228,71375008228,Weißenthurm,Weißenthurm,4115.0,50.86689063576173,13.55588392713672,0.0,0.0,0.0,13.55588392713672
07137000,071370000000,Mayen-Koblenz Landkreis,Mayen-Koblenz Landkreis,3853198.0,47630.66859390907,12693.439814404705,0.0,0.0,0.0,12693.439814404705
07138041,71385004041,Linz am Rhein,Linz am Rhein,125703.0,1553.8568052459675,414.0984877989956,0.0,0.0,0.0,414.0984877989956
07138045,71380045045,Neuwied,Neuwied,142404.0,1760.3034493548023,469.1159404033967,0.0,0.0,0.0,469.1159404033967
07138000,071380000000,Neuwied Landkreis,Neuwied Landkreis,268107.0,3314.16025460077,883.2144282023924,0.0,0.0,0.0,883.2144282023924
07140112,71405009112,Oberwesel,Oberwesel,35294.0,436.2809327092526,116.26764698040424,0.0,0.0,0.0,116.26764698040424
07140000,071400000000,Rhein-Hunsrück-Kreis Landkreis,Rhein-Hunsrück-Kreis Landkreis,35294.0,436.2809327092526,116.26764698040424,0.0,0.0,0.0,116.26764698040424
07141075,71410075075,Lahnstein,Lahnstein,66421.0,821.052185399254,218.8081084627821,0.0,0.0,0.0,218.8081084627821
07141000,071410000000,Rhein-Lahn-Kreis Landkreis,Rhein-Lahn-Kreis Landkreis,66421.0,821.052185399254,218.8081084627821,0.0,0.0,0.0,218.8081084627821
07211000,72110000000,Trier,Trier,710036.0,8776.992359527027,2339.043888235346,0.0,0.0,0.0,2339.043888235346
07235146,72355003146,Wellen,Wellen,16081.0,198.78261684415173,52.97501079763927,0.0,0.0,0.0,52.97501079763927
07235000,072350000000,Trier-Saarburg Landkreis,Trier-Saarburg Landkreis,16081.0,198.78261684415173,52.97501079763927,0.0,0.0,0.0,52.97501079763927
07314000,73140000000,Ludwigshafen am Rhein,Ludwigshafen am Rhein,6051930.0,74809.92987734763,19936.63684450949,0.0,0.0,0.0,19936.63684450949
07315000,73150000000,Mainz,Mainz,3221958.0,39827.69993171752,10613.970514242908,0.0,0.0,0.0,10613.970514242908
07318000,73180000000,Speyer,Speyer,568554.0,7028.086060394865,1872.9652564542623,0.0,0.0,0.0,1872.9652564542623
07319000,73190000000,Worms,Worms,1103841.0,13644.947612702274,3636.34033293184,0.0,0.0,0.0,3636.34033293184
07331018,73315002018,Eich,Eich,206336.0,2550.588273686642,679.7246332903237,0.0,0.0,0.0,679.7246332903237
07331000,073310000000,Alzey-Worms Landkreis,Alzey-Worms Landkreis,206336.0,2550.588273686642,679.7246332903237,0.0,0.0,0.0,679.7246332903237
07334007,73340007007,Germersheim,Germersheim,1436646.0,17758.861473707057,4732.686857930804,0.0,0.0,0.0,4732.686857930804
07334501,73340501501,Wörth am Rhein,Wörth am Rhein,913221.0,11288.63006884106,3008.3883051819494,0.0,0.0,0.0,3008.3883051819494
07334000,073340000000,Germersheim Landkreis,Germersheim Landkreis,2349867.0,29047.49154254812,7741.075163112753,0.0,0.0,0.0,7741.075163112753
07338021,73385008021,Otterstadt,Otterstadt,315977.0,3905.897327440117,1040.9107012502743,0.0,0.0,0.0,1040.9107012502743
07338023,73385007023,Römerberg,Römerberg,303175.0,3747.647525758703,998.737572201622,0.0,0.0,0.0,998.737572201622
07338000,073380000000,Rhein-Pfalz-Kreis Landkreis,Rhein-Pfalz-Kreis Landkreis,619152.0,7653.54485319882,2039.6482734518963,0.0,0.0,0.0,2039.6482734518963
07339005,73390005005,Bingen am Rhein,Bingen am Rhein,3532.0,43.66023274009974,11.635329776584909,0.0,0.0,0.0,11.635329776584909
07339009,73390009009,Budenheim,Budenheim,134718.0,1665.294233941324,443.7962505215078,0.0,0.0,0.0,443.7962505215078
07339030,73390030030,Ingelheim am Rhein,Ingelheim am Rhein,94843.0,1172.3860288134993,312.43759399791685,0.0,0.0,0.0,312.43759399791685
07339000,073390000000,Mainz-Bingen Landkreis,Mainz-Bingen Landkreis,233093.0,2881.340495494923,767.8691742960095,0.0,0.0,0.0,767.8691742960095
08111000,81110000000,Stuttgart,Stuttgart,796284.0,9843.132720050276,2623.167309121782,0.0,0.0,0.0,2623.167309121782
08116004,81165006004,Altbach,Altbach,32819.0,405.6866303220083,108.1143510582503,0.0,0.0,0.0,108.1143510582503
08116056,81165006056,Plochingen,Plochingen,345830.0,4274.920240234624,1139.2542742458545,0.0,0.0,0.0,1139.2542742458545
08116000,081160000000,Esslingen Landkreis,Esslingen Landkreis,378649.0,4680.606870556632,1247.3686253041049,0.0,0.0,0.0,1247.3686253041049
08118018,81185001018,Gemmrigheim,Gemmrigheim,41645.0,514.7877668350661,137.18949845579797,0.0,0.0,0.0,137.18949845579797
08118040,81185003040,Kirchheim am Neckar,Kirchheim am Neckar,28115.0,347.53891378479733,92.61814741468989,0.0,0.0,0.0,92.61814741468989
08118048,81180048048,Ludwigsburg,Ludwigsburg,61435.0,759.4185725900417,202.38292322324284,0.0,0.0,0.0,202.38292322324284
08118049,81185005049,Marbach am Neckar,Marbach am Neckar,15015.0,185.60543448261535,49.46332859440045,0.0,0.0,0.0,49.46332859440045
08118074,81185001074,Walheim,Walheim,7465.0,92.27736053364796,24.591658205607683,0.0,0.0,0.0,24.591658205607683
08118078,81185004078,Freiberg am Neckar,Freiberg am Neckar,75329.0,931.1669513247376,248.15338526057883,0.0,0.0,0.0,248.15338526057883
08118081,81180081081,Remseck am Neckar,Remseck am Neckar,101405.0,1253.5011044761648,334.0545345398054,0.0,0.0,0.0,334.0545345398054
08118000,081180000000,Ludwigsburg Landkreis,Ludwigsburg Landkreis,330409.0,4084.296104027071,1088.453475694123,0.0,0.0,0.0,1088.453475694123
08121000,81210000000,Heilbronn,Heilbronn,2147241.0,26542.763819106596,7073.572238053213,0.0,0.0,0.0,7073.572238053213
08125007,81250007007,Bad Wimpfen,Bad Wimpfen,188488.0,2329.9631791381426,620.9286633434134,0.0,0.0,0.0,620.9286633434134
08125056,81255006056,Lauffen am Neckar,Lauffen am Neckar,103746.0,1282.4389880674937,341.7663994908204,0.0,0.0,0.0,341.7663994908204
08125000,081250000000,Heilbronn Landkreis,Heilbronn Landkreis,292234.0,3612.402167205636,962.6950628342338,0.0,0.0,0.0,962.6950628342338
08128131,81280131131,Wertheim,Wertheim,69297.0,856.6033828399466,228.2824030373738,0.0,0.0,0.0,228.2824030373738
08128000,081280000000,Main-Tauber-Kreis Landkreis,Main-Tauber-Kreis Landkreis,69297.0,856.6033828399466,228.2824030373738,0.0,0.0,0.0,228.2824030373738
08212000,82120000000,Karlsruhe,Karlsruhe,6413698.0,79281.86506362181,21128.395050233037,0.0,0.0,0.0,21128.395050233037
08215066,82155006066,Philippsburg,Philippsburg,75427.0,932.3783620859292,248.47622283648636,0.0,0.0,0.0,248.47622283648636
08215102,82150102102,Eggenstein-Leopoldshafen,Eggenstein-Leopoldshafen,41890.0,517.8162937380458,137.99659239556675,0.0,0.0,0.0,137.99659239556675
08215107,82155006107,Oberhausen-Rheinhausen,Oberhausen-Rheinhausen,238243.0,2945.001367128987,784.8346183360471,0.0,0.0,0.0,784.8346183360471
08215111,82155004111,Dettenheim,Dettenheim,365019.0,4512.121884076576,1202.467848165132,0.0,0.0,0.0,1202.467848165132
08215000,082150000000,Karlsruhe Landkreis,Karlsruhe Landkreis,720579.0,8907.317907029537,2373.775281733232,0.0,0.0,0.0,2373.775281733232
08216023,82165005023,Iffezheim,Iffezheim,646147.0,7987.239072569996,2128.5768485705007,0.0,0.0,0.0,2128.5768485705007
08216052,82165005052,Steinmauern,Steinmauern,169706.0,2097.7925983554264,559.0558536424458,0.0,0.0,0.0,559.0558536424458
08216063,82165006063,Rheinmünster,Rheinmünster,401522.0,4963.3476699519615,1322.7182566687218,0.0,0.0,0.0,1322.7182566687218
08216000,082160000000,Rastatt Landkreis,Rastatt Landkreis,1217375.0,15048.379340877384,4010.350958881668,0.0,0.0,0.0,4010.350958881668
08222000,82220000000,Mannheim,Mannheim,7525265.0,93022.31634510946,24790.186843485903,0.0,0.0,0.0,24790.186843485903
08225033,82255002033,Haßmersheim,Haßmersheim,25872.0,319.8124409546604,85.22912003958231,0.0,0.0,0.0,85.22912003958231
08225058,82255005058,Mosbach,Mosbach,181877.0,2248.242398094881,599.1503040135711,0.0,0.0,0.0,599.1503040135711
08225074,82255005074,Obrigheim,Obrigheim,143329.0,1771.7376835803382,472.1631318086461,0.0,0.0,0.0,472.1631318086461
08225000,082250000000,Neckar-Odenwald-Kreis Landkreis,Neckar-Odenwald-Kreis Landkreis,351078.0,4339.792522629879,1156.5425558617994,0.0,0.0,0.0,1156.5425558617994
08226013,82265001013,Eberbach,Eberbach,16499.0,203.9496545806641,54.35201188671415,0.0,0.0,0.0,54.35201188671415
08226038,82260038038,Ladenburg,Ladenburg,148362.0,1833.9522791015509,488.7431473141818,0.0,0.0,0.0,488.7431473141818
08226105,82260105105,Edingen-Neckarhausen,Edingen-Neckarhausen,7554.0,93.37751928615896,24.88484743270736,0.0,0.0,0.0,24.88484743270736
08226000,082260000000,Rhein-Neckar-Kreis Landkreis,Rhein-Neckar-Kreis Landkreis,172415.0,2131.279452968374,567.9800066336034,0.0,0.0,0.0,567.9800066336034
08315015,83155002015,Breisach am Rhein,Breisach am Rhein,477541.0,5903.043941942233,1573.1446820045676,0.0,0.0,0.0,1573.1446820045676
08315043,83155009043,Gottenheim,Schwanau,67827.0,838.4322214220682,223.4398393987612,0.0,0.0,0.0,223.4398393987612
08315133,83150133133,Vogtsburg im Kaiserstuhl,Vogtsburg im Kaiserstuhl,146624.0,1812.4682800918413,483.01772173329147,0.0,0.0,0.0,483.01772173329147
08315000,083150000000,Breisgau-Hochschwarzwald Landkreis,Breisgau-Hochschwarzwald Landkreis,691992.0,8553.944443456143,2279.6022431366205,0.0,0.0,0.0,2279.6022431366205
08316051,83165005051,Wyhl am Kaiserstuhl,Wyhl am Kaiserstuhl,60790.0,751.4455119679114,200.25812489201488,0.0,0.0,0.0,200.25812489201488
08316000,083160000000,Emmendingen Landkreis,Emmendingen Landkreis,60790.0,751.4455119679114,200.25812489201488,0.0,0.0,0.0,200.25812489201488
08317057,83170057057,Kehl,Kehl,3907322.0,48299.71345144734,12871.73839561305,0.0,0.0,0.0,12871.73839561305
08317075,83175012075,Meißenheim,Meißenheim,192372.0,2377.9746015510946,633.7235729844823,0.0,0.0,0.0,633.7235729844823
08317151,83170151151,Neuried,Neuried,218166.0,2696.8228584305207,718.6957406677301,0.0,0.0,0.0,718.6957406677301
08317153,83170153153,Rheinau,Rheinau,776457.0,9598.04454492628,2557.851996698128,0.0,0.0,0.0,2557.851996698128
08317000,083170000000,Ortenaukreis Landkreis,Ortenaukreis Landkreis,5094317.0,62972.55545635523,16782.00970596339,0.0,0.0,0.0,16782.00970596339
08336069,83365004069,Rheinfelden (Baden),Rheinfelden (Baden),89670.0,1108.440846490584,295.3963819553705,0.0,0.0,0.0,295.3963819553705
08336091,83360091091,Weil am Rhein,Weil am Rhein,425744.0,5262.763909315126,1402.5118460935348,0.0,0.0,0.0,1402.5118460935348
08336105,83360105105,Grenzach-Wyhlen,Grenzach-Wyhlen,51264.0,633.69144144634,168.87699480941356,0.0,0.0,0.0,168.87699480941356
08336000,083360000000,Lörrach Landkreis,Lörrach Landkreis,566678.0,7004.896197252049,1866.785222858319,0.0,0.0,0.0,1866.785222858319
09262000,92620000000,Passau,Passau,358677.0,4433.726301959443,1181.575645038546,0.0,0.0,0.0,1181.575645038546
09263000,92630000000,Straubing,Straubing,431337.0,5331.900852043149,1420.9366477471135,0.0,0.0,0.0,1420.9366477471135
09271119,92710119119,Deggendorf,Deggendorf,171193.0,2116.1739024563685,563.9544197176953,0.0,0.0,0.0,563.9544197176953
09271000,092710000000,Deggendorf Landkreis,Deggendorf Landkreis,171193.0,2116.1739024563685,563.9544197176953,0.0,0.0,0.0,563.9544197176953
09273137,92730137137,Kelheim,Kelheim,256667.0,3172.746590233063,845.5280826066587,0.0,0.0,0.0,845.5280826066587
09273164,92730164164,Riedenburg,Riedenburg,23604.0,291.7769347670765,77.75773614000855,0.0,0.0,0.0,77.75773614000855
09273000,092730000000,Kelheim Landkreis,Kelheim Landkreis,280271.0,3464.52352500014,923.2858187466672,0.0,0.0,0.0,923.2858187466672
09362000,93620000000,Regensburg,Regensburg,1144710.0,14150.142984122189,3770.973484868208,0.0,0.0,0.0,3770.973484868208
09373121,93730121121,Dietfurt a.d. Altmühl,Dietfurt a.d. Altmühl,17290.0,213.7274700102844,56.95777232082476,0.0,0.0,0.0,56.95777232082476
09373146,93730146146,Mühlhausen,Mühlhausen,13157.0,162.6380753571609,43.342591696072375,0.0,0.0,0.0,43.342591696072375
09373000,093730000000,Neumarkt i.d.OPf. Landkreis,Neumarkt i.d.OPf. Landkreis,30447.0,376.3655453674453,100.30036401689712,0.0,0.0,0.0,100.30036401689712
09461000,94610000000,Bamberg,Bamberg,223253.0,2759.7049660038183,735.4536462661127,0.0,0.0,0.0,735.4536462661127
09471117,94710117117,Bischberg,Bischberg,117183.0,1448.53823702806,386.0313842609143,0.0,0.0,0.0,386.0313842609143
09471165,94710165165,Oberhaid,Oberhaid,147805.0,1827.0670158976332,486.90824394907474,0.0,0.0,0.0,486.90824394907474
09471207,94710207207,Viereth-Trunstadt,Viereth-Trunstadt,117183.0,1448.53823702806,386.0313842609143,0.0,0.0,0.0,386.0313842609143
09471000,094710000000,Bamberg Landkreis,Bamberg Landkreis,382171.0,4724.143489953753,1258.9710124709034,0.0,0.0,0.0,1258.9710124709034
09474133,94740133133,Hallerndorf,Pautzfeld,14014.0,173.23173885044102,46.16577335477375,0.0,0.0,0.0,46.16577335477375
09474000,094740000000,Forchheim Landkreis,Forchheim Landkreis,14014.0,173.23173885044102,46.16577335477375,0.0,0.0,0.0,46.16577335477375
09562000,95620000000,Erlangen,Erlangen,18264.0,225.76740961641607,60.16638251402796,0.0,0.0,0.0,60.16638251402796
09563000,95630000000,Fürth,Fürth,26631.0,329.1946936867486,87.72946412237619,0.0,0.0,0.0,87.72946412237619
09564000,95640000000,Nürnberg,Nürnberg,190868.0,2359.383154767089,628.7690044725958,0.0,0.0,0.0,628.7690044725958
09576143,95760143143,Roth,Roth,73195.0,904.7878639330692,241.12343233214392,0.0,0.0,0.0,241.12343233214392
09576000,095760000000,Roth Landkreis,Roth Landkreis,73195.0,904.7878639330692,241.12343233214392,0.0,0.0,0.0,241.12343233214392
09661000,96610000000,Aschaffenburg,Aschaffenburg,563300.0,6963.139609993823,1855.6572092724457,0.0,0.0,0.0,1855.6572092724457
09662000,96620000000,Schweinfurt,Schweinfurt,656581.0,8116.2172346340385,2162.9491676217144,0.0,0.0,0.0,2162.9491676217144
09663000,96630000000,Würzburg,Würzburg,197180.0,2437.407896855285,649.5623797698222,0.0,0.0,0.0,649.5623797698222
09671136,96710136136,Kleinostheim,Kleinostheim,18161.0,224.4941921837348,59.8270736332272,0.0,0.0,0.0,59.8270736332272
09671000,096710000000,Aschaffenburg Landkreis,Aschaffenburg Landkreis,18161.0,224.4941921837348,59.8270736332272,0.0,0.0,0.0,59.8270736332272
09674147,96740147147,Haßfurt,Haßfurt,825.0,10.1981007957481,2.71776530738464,0.0,0.0,0.0,2.71776530738464
09674195,96740195195,Sand a. Main,Sand am Main,147805.0,1827.0670158976332,486.90824394907474,0.0,0.0,0.0,486.90824394907474
09674221,96740221221,Zeil a. Main,Zeil am Main,69608.0,860.4477578065862,229.30691820173337,0.0,0.0,0.0,229.30691820173337
09674000,096740000000,Haßberge Landkreis,Haßberge Landkreis,218238.0,2697.712874499968,718.9329274581928,0.0,0.0,0.0,718.9329274581928
09675117,96750117117,Dettelbach,Dettelbach,37632.0,465.1817322976877,123.96962914848336,0.0,0.0,0.0,123.96962914848336
09675141,96750141141,Kitzingen,Kitzingen,112103.0,1385.742658794847,369.29653848938216,0.0,0.0,0.0,369.29653848938216
09675147,96755618147,Marktbreit,Marktbreit,40221.0,497.18522679489,132.49847082220316,0.0,0.0,0.0,132.49847082220316
09675165,96750165165,Schwarzach a. Main,Schwarzach am Main,20929.0,258.7103655202569,68.94558802212501,0.0,0.0,0.0,68.94558802212501
09675174,96755619174,Volkach,Volkach,54613.0,675.0895500099283,179.90947482690586,0.0,0.0,0.0,179.90947482690586
09675000,096750000000,Kitzingen Landkreis,Kitzingen Landkreis,265498.0,3281.90953341761,874.6197013090996,0.0,0.0,0.0,874.6197013090996
09676116,96765626116,Bürgstadt,Bürgstadt,67103.0,829.4826153904056,221.05479445022,0.0,0.0,0.0,221.05479445022
09676117,96760117117,Collenberg,Collenberg,62850.0,776.909860621537,207.04430250802983,0.0,0.0,0.0,207.04430250802983
09676121,96760121121,Elsenfeld,Elsenfeld,9094.0,112.41397410488874,29.958009339825352,0.0,0.0,0.0,29.958009339825352
09676122,96760122122,Erlenbach a. Main,Erlenbach am Main,875.0,10.816167510641922,2.8824783563170424,0.0,0.0,0.0,2.8824783563170424
09676145,96760145145,Obernburg a. Main,Obernburg am Main,75336.0,931.2534806648226,248.17644508742936,0.0,0.0,0.0,248.17644508742936
09676000,096760000000,Miltenberg Landkreis,Miltenberg Landkreis,215258.0,2660.876098292296,709.1160297418216,0.0,0.0,0.0,709.1160297418216
09677148,96770148148,Karlstadt,Karlstadt,253902.0,3138.5675008994344,836.4194510006968,0.0,0.0,0.0,836.4194510006968
09677154,96770154154,Triefenstein,Triefenstein,650398.0,8039.787104670268,2142.580751990733,0.0,0.0,0.0,2142.580751990733
09677157,96770157157,Marktheidenfeld,Marktheidenfeld,4768.0,58.93884193227508,15.707036346193895,0.0,0.0,0.0,15.707036346193895
09677000,096770000000,Main-Spessart Landkreis,Main-Spessart Landkreis,909068.0,11237.293447501976,2994.707239337624,0.0,0.0,0.0,2994.707239337624
09679170,96790170170,Ochsenfurt,Ochsenfurt,83802.0,1035.9045368306452,276.0656585326638,0.0,0.0,0.0,276.0656585326638
09679000,096790000000,Würzburg Landkreis,Würzburg Landkreis,83802.0,1035.9045368306452,276.0656585326638,0.0,0.0,0.0,276.0656585326638
10041100,100410100100,Saarbrücken,Saarbrücken,80.0,0.9889067438301186,0.2635408782918438,0.0,0.0,0.0,0.2635408782918438
10041519,100410519519,Völklingen,Völklingen,144960.0,1791.899019820175,477.53607146482113,0.0,0.0,0.0,477.53607146482113
10041000,100410000000,"Regionalverband Saarbrücken, (Regionalverband)","Regionalverband Saarbrücken, (Regionalverband)",145040.0,1792.887926564005,477.799612343113,0.0,0.0,0.0,477.799612343113
10042113,100420113113,Merzig,Merzig,63098.0,779.9754715274104,207.86127923073457,0.0,0.0,0.0,207.86127923073457
10042115,100420115115,Perl,Perl,175261.0,2166.4598103801304,577.3554733788357,0.0,0.0,0.0,577.3554733788357
10042000,100420000000,Merzig-Wadern Landkreis,Merzig-Wadern Landkreis,238359.0,2946.4352819075407,785.2167526095702,0.0,0.0,0.0,785.2167526095702
10044115,100440115115,Saarlouis,Saarlouis,2913247.0,36011.62005928577,9596.995913263492,0.0,0.0,0.0,9596.995913263492
10044000,100440000000,Saarlouis Landkreis,Saarlouis Landkreis,2913247.0,36011.62005928577,9596.995913263492,0.0,0.0,0.0,9596.995913263492
11000000,110000000000,Berlin,Berlin,2259538.0,27930.90457675523,7443.507863172454,0.0,0.0,0.0,7443.507863172454
12051000,120510000000,Brandenburg an der Havel,Brandenburg an der Havel,955065.0,11805.877741201402,3146.2333615724983,0.0,0.0,0.0,3146.2333615724983
12053000,120530000000,Frankfurt (Oder),Frankfurt (Oder),75544.0,933.824638198781,248.86165137098817,0.0,0.0,0.0,248.86165137098817
12054000,120540000000,Potsdam,Potsdam,39883.0,493.0070958022078,131.3850106114201,0.0,0.0,0.0,131.3850106114201
12060052,120600052052,Eberswalde,Eberswalde,255194.0,3154.538344812291,840.6756361851101,0.0,0.0,0.0,840.6756361851101
12060000,120600000000,Barnim Landkreis,Barnim Landkreis,255194.0,3154.538344812291,840.6756361851101,0.0,0.0,0.0,840.6756361851101
12061260,120610260260,Königs Wusterhausen,Königs Wusterhausen,261809.0,3236.308571192744,862.467172558867,0.0,0.0,0.0,862.467172558867
12061000,120610000000,Dahme-Spreewald Landkreis,Dahme-Spreewald Landkreis,261809.0,3236.308571192744,862.467172558867,0.0,0.0,0.0,862.467172558867
12063056,120630056056,Dallgow-Döberitz,Dallgow-Döberitz,12007.0,148.42254091460293,39.55419157062712,0.0,0.0,0.0,39.55419157062712
12063148,120630148148,Ketzin/Havel,Ketzin/Havel,58523.0,723.4223671146253,192.7900352534197,0.0,0.0,0.0,192.7900352534197
12063357,120630357357,Wustermark,Wustermark,52507.0,649.0565799786004,172.9717612058731,0.0,0.0,0.0,172.9717612058731
12063000,120630000000,Havelland Landkreis,Havelland Landkreis,123037.0,1520.901488007829,405.31598802992,0.0,0.0,0.0,405.31598802992
12064428,120640428428,Rüdersdorf bei Berlin,Rüdersdorf bei Berlin,200499.0,2478.435165389937,660.4960319579551,0.0,0.0,0.0,660.4960319579551
12064000,120640000000,Märkisch-Oderland Landkreis,Märkisch-Oderland Landkreis,200499.0,2478.435165389937,660.4960319579551,0.0,0.0,0.0,660.4960319579551
12065084,120650084084,Fürstenberg/Havel,Fürstenberg/Havel,601.0,7.4291619130237665,1.9798508481674773,0.0,0.0,0.0,1.9798508481674773
12065136,120650136136,Hennigsdorf,Hennigsdorf,303739.0,3754.619318302705,1000.5955353935796,0.0,0.0,0.0,1000.5955353935796
12065256,120650256256,Oranienburg,Oranienburg,4848.0,59.92774867610519,15.97057722448574,0.0,0.0,0.0,15.97057722448574
12065332,120650332332,Velten,Velten,76240.0,942.428126870103,251.1544570121272,0.0,0.0,0.0,251.1544570121272
12065000,120650000000,Oberhavel Landkreis,Oberhavel Landkreis,385428.0,4764.404355761937,1269.7004204783602,0.0,0.0,0.0,1269.7004204783602
12067120,120670120120,Eisenhüttenstadt,Eisenhüttenstadt,97032.0,1199.444989591551,319.64873128017746,0.0,0.0,0.0,319.64873128017746
12067144,120670144144,Fürstenwalde/Spree,Fürstenwalde/Spree,230655.0,2851.2035624767004,759.8377660300657,0.0,0.0,0.0,759.8377660300657
12067469,120675709469,Spreenhagen,Spreenhagen,30215.0,373.49771581033787,99.53609546985076,0.0,0.0,0.0,99.53609546985076
12067000,120670000000,Oder-Spree Landkreis,Oder-Spree Landkreis,357902.0,4424.146267878589,1179.022592780094,0.0,0.0,0.0,1179.022592780094
12069249,120690249249,Groß Kreutz (Havel),Groß Kreutz (Havel),377805.0,4670.173904409225,1244.588269038126,0.0,0.0,0.0,1244.588269038126
12069000,120690000000,Potsdam-Mittelmark Landkreis,Potsdam-Mittelmark Landkreis,377805.0,4670.173904409225,1244.588269038126,0.0,0.0,0.0,1244.588269038126
12070424,120700424424,Wittenberge,Wittenberge,3951.0,48.83963181090998,13.015625126638438,0.0,0.0,0.0,13.015625126638438
12070000,120700000000,Prignitz Landkreis,Prignitz Landkreis,3951.0,48.83963181090998,13.015625126638438,0.0,0.0,0.0,13.015625126638438
12073532,120735051532,Schwedt/Oder,Schwedt/Oder,127980.0,1582.0035634422325,421.59952004737727,0.0,0.0,0.0,421.59952004737727
12073000,120730000000,Uckermark Landkreis,Uckermark Landkreis,127980.0,1582.0035634422325,421.59952004737727,0.0,0.0,0.0,421.59952004737727
13003000,130000000000,Rostock,Rostock,0.0,0.0,0.0,19590182.0,1310884.5472376477,358658.0121242204,358658.0121242204
13071029,130710029029,Demmin,Demmin,6194.0,76.56610464104693,20.40465250174601,0.0,0.0,0.0,20.40465250174601
13071000,130710000000,Mecklenburgische Seenplatte Landkreis,Mecklenburgische Seenplatte Landkreis,6194.0,76.56610464104693,20.40465250174601,0.0,0.0,0.0,20.40465250174601
13073040,130735362040,Insel Hiddensee,Insel Hiddensee,461.0,5.698575111321058,1.5186543111567503,0.0,0.0,0.0,1.5186543111567503
13073080,131000000000,Sassnitz,Sassnitz,0.0,0.0,0.0,1623878.0,108662.41961402792,29730.03800639804,29730.03800639804
13073088,131000000000,Stralsund,Stralsund,0.0,0.0,0.0,1340195.0,89679.66279155339,24536.35573976901,24536.35573976901
13073000,130730000000,Vorpommern-Rügen Landkreis,Vorpommern-Rügen Landkreis,461.0,5.698575111321058,1.5186543111567503,2964073.0,198342.0824055813,54266.39374616704,54267.912400478206
13074087,131000000000,Wismar,Wismar,0.0,0.0,0.0,3048834.0,204013.8972518349,55818.20228810204,55818.20228810204
13074000,130740000000,Nordwestmecklenburg Landkreis,Nordwestmecklenburg Landkreis,0.0,0.0,0.0,3048834.0,204013.8972518349,55818.20228810204,55818.20228810204
13075005,130750005005,Anklam,Anklam,13422.0,165.91382894609816,44.21557085541411,0.0,0.0,0.0,44.21557085541411
13075018,131000000000,Brünzow,Brünzow,0.0,0.0,0.0,359416.0,24050.45958378367,6580.205742123213,6580.205742123213
13075039,131000000000,Greifswald,Greifswald,0.0,0.0,0.0,100254.0,6708.534887463686,1835.4551452100643,1835.4551452100643
13075054,130755554054,Jarmen,Jarmen,4474.0,55.304609648699376,14.738523618471367,0.0,0.0,0.0,14.738523618471367
13075000,130750000000,Vorpommern-Greifswald Landkreis,Vorpommern-Greifswald Landkreis,17896.0,221.21843859479756,58.95409447388548,459670.0,30758.99447124736,8415.660887333277,8474.614981807163
14612000,146120000000,Dresden,Dresden,27151.0,335.6225875216444,89.44247983127316,0.0,0.0,0.0,89.44247983127316
14627230,146270230230,Riesa,Riesa,34190.0,422.6340196443969,112.63078285997678,0.0,0.0,0.0,112.63078285997678
14627000,146270000000,Meißen Landkreis,Meißen Landkreis,34190.0,422.6340196443969,112.63078285997678,0.0,0.0,0.0,112.63078285997678
15001000,150010000000,Dessau-Roßlau,Dessau-Roßlau,10130.0,125.22031643748878,33.370863713704736,0.0,0.0,0.0,33.370863713704736
15003000,150030000000,Magdeburg,Magdeburg,2510835.0,31037.270801808696,8271.345764323773,0.0,0.0,0.0,8271.345764323773
15082005,150820005005,Aken (Elbe),Aken (Elbe),81393.0,1006.1260825070603,268.12978383510057,0.0,0.0,0.0,268.12978383510057
15082000,150820000000,Anhalt-Bitterfeld Landkreis,Anhalt-Bitterfeld Landkreis,81393.0,1006.1260825070603,268.12978383510057,0.0,0.0,0.0,268.12978383510057
15083115,150835052115,Bülstringen,Bülstringen,1212523.0,14988.402146864086,3994.3672046132674,0.0,0.0,0.0,3994.3672046132674
15083270,150830270270,Haldensleben,Haldensleben,1096809.0,13558.022709919607,3613.175089729988,0.0,0.0,0.0,3613.175089729988
15083390,150830390390,Niedere Börde,Niedere Börde,746742.0,9230.72749626488,2459.963031717601,0.0,0.0,0.0,2459.963031717601
15083440,150835051440,Rogätz,Rogätz,67276.0,831.6211262239383,221.6247015995261,0.0,0.0,0.0,221.6247015995261
15083000,150830000000,Börde Landkreis,Börde Landkreis,3123350.0,38608.77347927251,10289.130027660383,0.0,0.0,0.0,10289.130027660383
15086015,150860015015,Burg,"Burg, bei Magdeburg",12415.0,153.46596530813653,40.89825004991552,0.0,0.0,0.0,40.89825004991552
15086035,150860035035,Elbe-Parey,Elbe-Parey,207240.0,2561.762919891922,682.7026452150216,0.0,0.0,0.0,682.7026452150216
15086040,150860040040,Genthin,Genthin,1812.0,22.398737747752183,5.969200893310264,0.0,0.0,0.0,5.969200893310264
